@RELATION AgeGroup
@ATTRIBUTE class {young,old}
@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE x21 NUMERIC
@ATTRIBUTE x22 NUMERIC
@ATTRIBUTE x23 NUMERIC
@ATTRIBUTE x24 NUMERIC
@ATTRIBUTE x25 NUMERIC
@ATTRIBUTE x26 NUMERIC
@ATTRIBUTE x27 NUMERIC
@ATTRIBUTE x28 NUMERIC
@ATTRIBUTE x29 NUMERIC
@ATTRIBUTE x30 NUMERIC
@ATTRIBUTE x31 NUMERIC
@ATTRIBUTE x32 NUMERIC
@ATTRIBUTE x33 NUMERIC
@ATTRIBUTE x34 NUMERIC
@ATTRIBUTE x35 NUMERIC
@ATTRIBUTE x36 NUMERIC
@ATTRIBUTE x37 NUMERIC
@ATTRIBUTE x38 NUMERIC
@ATTRIBUTE x39 NUMERIC
@ATTRIBUTE x40 NUMERIC
@ATTRIBUTE x41 NUMERIC
@ATTRIBUTE x42 NUMERIC
@ATTRIBUTE x43 NUMERIC
@ATTRIBUTE x44 NUMERIC
@ATTRIBUTE x45 NUMERIC
@ATTRIBUTE x46 NUMERIC
@ATTRIBUTE x47 NUMERIC
@ATTRIBUTE x48 NUMERIC
@ATTRIBUTE x49 NUMERIC
@ATTRIBUTE x50 NUMERIC
@ATTRIBUTE x51 NUMERIC
@ATTRIBUTE x52 NUMERIC
@ATTRIBUTE x53 NUMERIC
@ATTRIBUTE x54 NUMERIC
@ATTRIBUTE x55 NUMERIC
@ATTRIBUTE x56 NUMERIC
@ATTRIBUTE x57 NUMERIC
@ATTRIBUTE x58 NUMERIC
@ATTRIBUTE x59 NUMERIC
@ATTRIBUTE x60 NUMERIC
@ATTRIBUTE x61 NUMERIC
@ATTRIBUTE x62 NUMERIC
@ATTRIBUTE x63 NUMERIC
@ATTRIBUTE x64 NUMERIC
@ATTRIBUTE x65 NUMERIC
@ATTRIBUTE x66 NUMERIC
@ATTRIBUTE x67 NUMERIC
@ATTRIBUTE x68 NUMERIC
@ATTRIBUTE x69 NUMERIC
@ATTRIBUTE x70 NUMERIC
@ATTRIBUTE x71 NUMERIC
@ATTRIBUTE x72 NUMERIC
@ATTRIBUTE x73 NUMERIC
@ATTRIBUTE x74 NUMERIC
@ATTRIBUTE x75 NUMERIC
@ATTRIBUTE x76 NUMERIC
@ATTRIBUTE x77 NUMERIC
@ATTRIBUTE x78 NUMERIC
@ATTRIBUTE x79 NUMERIC
@ATTRIBUTE x80 NUMERIC
@ATTRIBUTE x81 NUMERIC
@ATTRIBUTE x82 NUMERIC
@ATTRIBUTE x83 NUMERIC
@ATTRIBUTE x84 NUMERIC
@ATTRIBUTE x85 NUMERIC
@ATTRIBUTE x86 NUMERIC
@ATTRIBUTE x87 NUMERIC
@ATTRIBUTE x88 NUMERIC
@ATTRIBUTE x89 NUMERIC
@ATTRIBUTE x90 NUMERIC
@ATTRIBUTE x91 NUMERIC
@ATTRIBUTE x92 NUMERIC
@ATTRIBUTE x93 NUMERIC
@ATTRIBUTE x94 NUMERIC
@ATTRIBUTE x95 NUMERIC
@ATTRIBUTE x96 NUMERIC
@ATTRIBUTE x97 NUMERIC
@ATTRIBUTE x98 NUMERIC
@ATTRIBUTE x99 NUMERIC
@ATTRIBUTE x100 NUMERIC
@ATTRIBUTE x101 NUMERIC
@ATTRIBUTE x102 NUMERIC
@ATTRIBUTE x103 NUMERIC
@ATTRIBUTE x104 NUMERIC
@DATA
young,0.000000,0.323030,0.339544,0.174202,0.089988,0.036341,0.016991,0.006726,0.005927,0.002929,0.004322,140.819201,0.704544,0.000000,0.317480,0.307985,0.186494,0.093658,0.038390,0.020775,0.014936,0.009897,0.006808,0.003575,103.038049,0.869061,0.000000,0.142089,0.273851,0.241787,0.157628,0.084542,0.055172,0.022628,0.011986,0.007377,0.002939,135.036299,1.939629,0.000000,0.137243,0.251678,0.210018,0.157811,0.104867,0.068074,0.039051,0.019462,0.008005,0.003791,169.178968,2.455719,0.000000,0.279491,0.325093,0.194322,0.097918,0.055799,0.024349,0.009234,0.005437,0.003878,0.004480,149.484926,1.041423,0.000000,0.268987,0.313878,0.195377,0.105265,0.059203,0.025212,0.016201,0.008839,0.004665,0.002373,106.073087,1.278673,0.000000,0.111470,0.225816,0.234239,0.185092,0.116002,0.066376,0.030013,0.015459,0.010930,0.004601,141.642594,2.794411,0.000000,0.100882,0.202950,0.212502,0.175303,0.123810,0.090475,0.056791,0.023973,0.008901,0.004412,170.508952,3.593963
young,0.000000,0.150537,0.274100,0.240238,0.158016,0.087583,0.051453,0.020438,0.010175,0.003638,0.003821,125.810927,0.588172,0.000269,0.182778,0.303145,0.235657,0.115703,0.073621,0.044217,0.023372,0.009063,0.007823,0.004351,95.232764,0.667295,0.000000,0.156958,0.309303,0.243066,0.126794,0.068104,0.038274,0.023556,0.006479,0.018377,0.009089,160.516969,1.701121,0.000000,0.123512,0.241431,0.243808,0.176604,0.109462,0.049335,0.029088,0.013225,0.005578,0.007955,172.685665,1.899618,0.000000,0.124562,0.247769,0.239727,0.174801,0.107801,0.054256,0.028236,0.013964,0.004912,0.003973,132.353897,0.766312,0.000000,0.160605,0.283430,0.224796,0.151398,0.076928,0.045163,0.025699,0.016064,0.008946,0.006970,105.824484,0.870844,0.000000,0.117990,0.248237,0.254267,0.187124,0.108308,0.045370,0.019089,0.011614,0.004384,0.003616,175.101478,2.212724,0.000285,0.140417,0.249249,0.250434,0.162007,0.091834,0.049439,0.030607,0.015453,0.008355,0.001920,178.772015,3.138512
young,0.000000,0.128563,0.262278,0.243718,0.168418,0.100272,0.056354,0.019790,0.012199,0.004692,0.003715,81.393802,1.127343,0.000000,0.152435,0.277504,0.220665,0.157642,0.088015,0.051989,0.023925,0.013465,0.009511,0.004848,85.929765,1.260541,0.000000,0.161239,0.288944,0.236799,0.151660,0.088753,0.037439,0.018426,0.005590,0.005951,0.005197,176.894615,2.485625,0.000000,0.154984,0.282192,0.234428,0.160607,0.093553,0.041555,0.019576,0.007234,0.002928,0.002941,104.546494,2.924834,0.000000,0.102422,0.240269,0.267848,0.182256,0.099704,0.058475,0.028235,0.013062,0.006052,0.001677,83.041167,1.464646,0.000000,0.161168,0.292675,0.256778,0.147032,0.081131,0.038755,0.010271,0.005740,0.003851,0.002600,88.283380,1.866319,0.000000,0.134385,0.245336,0.234347,0.183836,0.098356,0.048877,0.029821,0.014568,0.006086,0.004387,179.396660,3.350847,0.000000,0.113464,0.244544,0.221798,0.176254,0.106719,0.059673,0.031141,0.012815,0.016536,0.017055,124.964594,3.887659
young,0.000565,0.178581,0.315080,0.205058,0.128436,0.078348,0.046460,0.025122,0.013569,0.005198,0.003583,11.851594,0.560077,0.000278,0.201783,0.316354,0.232050,0.126213,0.061115,0.029699,0.017609,0.009617,0.003212,0.002071,22.249026,0.732813,0.000000,0.141043,0.244561,0.225607,0.179747,0.101655,0.057872,0.024701,0.011227,0.008045,0.005542,105.261715,1.674909,0.000000,0.220494,0.332126,0.236953,0.113451,0.051549,0.024354,0.012071,0.006919,0.001117,0.000965,167.352928,3.052431,0.000000,0.110792,0.272570,0.215131,0.161053,0.103105,0.067672,0.032437,0.022312,0.010059,0.004868,17.925875,0.804191,0.000000,0.128909,0.291569,0.227734,0.158871,0.085786,0.046917,0.027419,0.013544,0.012705,0.006546,37.299844,1.048436,0.000000,0.102310,0.222901,0.235320,0.179841,0.127536,0.069898,0.034608,0.011826,0.007837,0.007924,106.646673,2.615519,0.000000,0.122121,0.246763,0.247158,0.180036,0.103397,0.050604,0.028436,0.009742,0.004896,0.006846,178.914415,3.878588
young,0.000000,0.212347,0.307957,0.213087,0.128871,0.066286,0.036703,0.019657,0.009056,0.003142,0.002894,8.691330,1.014884,0.000216,0.185372,0.293098,0.213668,0.136416,0.076453,0.043280,0.028710,0.011948,0.005102,0.005736,8.644951,1.015596,0.000000,0.120388,0.269759,0.255972,0.162108,0.096887,0.053453,0.020405,0.008998,0.008180,0.003849,64.653800,2.045296,0.000199,0.133107,0.260861,0.220786,0.158807,0.105810,0.059234,0.027757,0.018459,0.009093,0.005887,139.191917,2.809031,0.000218,0.147141,0.255580,0.223695,0.154369,0.095276,0.051013,0.034393,0.020586,0.009337,0.008391,11.544756,1.291719,0.000000,0.146706,0.279380,0.229337,0.147640,0.091936,0.052048,0.026535,0.014567,0.006794,0.005056,9.995512,1.423776,0.000000,0.108039,0.231806,0.270900,0.190990,0.101503,0.050925,0.022498,0.012636,0.007461,0.003243,84.342307,3.153735,0.000000,0.098643,0.218817,0.229872,0.178150,0.126120,0.074024,0.035973,0.022887,0.009598,0.005914,144.353218,4.101134
young,0.000000,0.176251,0.316692,0.244096,0.128667,0.063472,0.034677,0.018318,0.008049,0.004843,0.004934,27.315958,0.573690,0.000000,0.130669,0.312889,0.253333,0.144659,0.077224,0.040694,0.023813,0.008917,0.002966,0.004834,75.716012,0.574864,0.000000,0.180063,0.276433,0.217108,0.148813,0.076694,0.049544,0.029875,0.013699,0.005893,0.001878,160.920217,1.674119,0.000000,0.205346,0.334034,0.231240,0.133232,0.046889,0.020404,0.014576,0.005828,0.005690,0.002761,135.260670,2.440794,0.000000,0.146228,0.284486,0.259012,0.143202,0.079685,0.047167,0.019415,0.011164,0.005968,0.003673,39.452209,0.924908,0.000212,0.132677,0.263451,0.257987,0.151881,0.081355,0.060468,0.033161,0.011657,0.003218,0.003934,87.581191,0.910624,0.000000,0.127350,0.244431,0.226378,0.174319,0.093555,0.062709,0.034133,0.021430,0.008066,0.007628,169.394887,2.481504,0.000000,0.155794,0.305417,0.268825,0.144231,0.077739,0.021450,0.009948,0.008181,0.002804,0.005610,141.320212,3.664687
young,0.000000,0.239675,0.336967,0.208760,0.103662,0.058082,0.031200,0.008939,0.007711,0.003237,0.001768,16.874645,0.989120,0.000000,0.323298,0.356132,0.186215,0.079262,0.031596,0.012852,0.006355,0.001725,0.001488,0.001076,14.068863,1.324385,0.000000,0.115236,0.235401,0.226154,0.170806,0.120670,0.065893,0.035772,0.016962,0.007299,0.005807,97.856124,1.824848,0.000000,0.151549,0.265875,0.215270,0.154614,0.106362,0.055991,0.027586,0.012757,0.006056,0.003941,110.094683,2.373245,0.000000,0.155408,0.301491,0.220028,0.148648,0.084011,0.046148,0.019963,0.010107,0.007785,0.006413,19.268391,1.146106,0.000000,0.229336,0.341083,0.203169,0.111374,0.063998,0.024887,0.013154,0.006232,0.003650,0.003117,17.250390,1.454251,0.000267,0.074920,0.145328,0.157467,0.122138,0.086757,0.041713,0.015746,0.010613,0.118836,0.226217,106.382124,2.677955,0.000000,0.096203,0.224933,0.201249,0.170931,0.125346,0.082507,0.053183,0.023580,0.014189,0.007877,108.158504,3.056435
young,0.000000,0.115862,0.253601,0.253201,0.160798,0.104013,0.058940,0.028707,0.012515,0.007170,0.005193,66.035743,0.602464,0.000000,0.171567,0.326270,0.260570,0.133602,0.049188,0.031885,0.015805,0.006491,0.002768,0.001853,45.940852,0.839129,0.000000,0.213261,0.349574,0.230684,0.112007,0.047853,0.023518,0.010204,0.007811,0.002254,0.002834,74.953533,2.354570,0.000299,0.238142,0.352235,0.203954,0.100038,0.048208,0.022920,0.006850,0.009194,0.003607,0.014552,125.071295,3.710409,0.000317,0.091830,0.222145,0.243968,0.190945,0.111849,0.072932,0.033719,0.018007,0.007949,0.006341,74.757942,0.910006,0.000000,0.113389,0.282167,0.261193,0.172551,0.087713,0.043803,0.018177,0.010124,0.007068,0.003814,53.735130,1.154530,0.000000,0.150476,0.284795,0.228471,0.138228,0.068927,0.048367,0.019895,0.011981,0.021508,0.027351,91.203254,3.383624,0.000294,0.178456,0.311167,0.250139,0.131186,0.063589,0.037110,0.014942,0.006632,0.002940,0.003545,131.784205,5.119850
old,0.000000,0.126002,0.271746,0.218832,0.157620,0.103944,0.054442,0.036889,0.016600,0.009252,0.004673,53.486458,0.724555,0.000000,0.227379,0.358052,0.212514,0.113601,0.046544,0.021153,0.012269,0.005407,0.001148,0.001932,119.729393,1.039895,0.083333,0.151918,0.209922,0.135984,0.078216,0.042967,0.024825,0.010540,0.087277,0.088352,0.086665,171.813609,3.115361,0.000000,0.129623,0.273023,0.250283,0.163542,0.097034,0.050002,0.020017,0.007833,0.005275,0.003368,148.310105,3.956610,0.000000,0.112574,0.233177,0.237166,0.169047,0.109299,0.060432,0.039900,0.020397,0.011291,0.006716,75.057767,1.033414,0.000234,0.176807,0.320955,0.257761,0.119706,0.064628,0.032255,0.014581,0.006370,0.003323,0.003379,135.993984,1.410788,0.000000,0.175607,0.297385,0.220965,0.133334,0.085771,0.043926,0.025763,0.009067,0.004451,0.003731,178.675298,4.797337,0.000000,0.097065,0.249165,0.256767,0.187046,0.114306,0.055143,0.017743,0.013353,0.003764,0.005647,159.547838,5.960142
old,0.000000,0.233234,0.322488,0.215215,0.110582,0.064169,0.027910,0.012368,0.006392,0.004273,0.003369,16.826503,0.795894,0.000280,0.224679,0.310223,0.191819,0.111155,0.071384,0.048936,0.023238,0.009283,0.004871,0.004132,18.279398,0.918813,0.000000,0.153559,0.258788,0.233109,0.169803,0.082039,0.052543,0.029911,0.011689,0.004918,0.003640,174.172770,2.652610,0.000270,0.321068,0.346596,0.193548,0.080914,0.035884,0.012847,0.005137,0.001544,0.000846,0.001347,177.691389,4.902167,0.000000,0.221686,0.298884,0.209556,0.131422,0.076258,0.033809,0.015914,0.005674,0.003393,0.003402,24.393142,1.204791,0.000000,0.206676,0.305276,0.203905,0.114497,0.070289,0.049881,0.027270,0.011821,0.005587,0.004798,23.413919,1.402520,0.000000,0.115006,0.242021,0.230904,0.161888,0.115127,0.071007,0.032292,0.016757,0.009305,0.005692,179.604403,4.028062,0.000000,0.188214,0.319740,0.210391,0.122468,0.072748,0.040647,0.019591,0.011742,0.006514,0.007944,179.730695,5.861223
old,0.000000,0.214109,0.340153,0.194940,0.124395,0.064643,0.035539,0.019014,0.003427,0.001741,0.002039,4.740180,0.659946,0.000000,0.183984,0.304884,0.212171,0.123700,0.084396,0.045100,0.021493,0.013919,0.006270,0.004081,3.512426,0.461738,0.000276,0.148297,0.297969,0.247184,0.149131,0.070338,0.037531,0.023317,0.012114,0.007552,0.006291,101.130019,2.251367,0.000000,0.187634,0.302572,0.246211,0.133935,0.074130,0.031616,0.012238,0.005023,0.004387,0.002253,120.727288,3.070383,0.000000,0.142317,0.299934,0.214098,0.142035,0.095775,0.045502,0.034250,0.017082,0.005506,0.003501,7.502141,0.847512,0.000000,0.141198,0.271739,0.220230,0.150490,0.106614,0.045577,0.025539,0.020524,0.012148,0.005940,5.619375,0.634933,0.000000,0.117485,0.254010,0.252665,0.182767,0.091801,0.045615,0.031373,0.014567,0.004362,0.005354,102.385378,3.004252,0.000000,0.092308,0.201902,0.235960,0.165479,0.117795,0.078311,0.055318,0.026365,0.018362,0.008201,125.158793,3.540666
old,0.000000,0.242147,0.346939,0.199785,0.100857,0.055621,0.026296,0.014515,0.007913,0.004455,0.001472,64.836244,0.790215,0.000000,0.238524,0.371815,0.216134,0.098129,0.041805,0.018478,0.008502,0.003249,0.001687,0.001677,100.316021,0.825769,0.000000,0.157066,0.309492,0.262156,0.138796,0.076915,0.029548,0.016115,0.004838,0.003367,0.001706,25.044180,1.868957,0.000000,0.106346,0.257565,0.237313,0.174691,0.109047,0.063126,0.023322,0.013819,0.009786,0.004985,36.128377,1.788664,0.000000,0.177418,0.316485,0.219372,0.129810,0.067263,0.034491,0.023762,0.016429,0.009476,0.005494,69.822355,0.934307,0.000279,0.203901,0.342771,0.224444,0.116140,0.050602,0.034235,0.013418,0.007429,0.003300,0.003482,103.652038,1.071877,0.000455,0.084421,0.209463,0.246298,0.187252,0.122037,0.071579,0.040684,0.016746,0.013044,0.008021,44.608151,2.277959,0.000000,0.081185,0.222556,0.252742,0.188779,0.118453,0.069425,0.036823,0.019254,0.007698,0.003085,44.129524,2.614794
old,0.000000,0.194576,0.285796,0.222070,0.137730,0.086782,0.042313,0.015500,0.008214,0.002509,0.004510,65.361821,0.654819,0.000000,0.165884,0.319264,0.230459,0.133046,0.072412,0.042824,0.019860,0.009903,0.003065,0.003284,99.310432,0.929594,0.000000,0.119891,0.247780,0.249808,0.173643,0.097368,0.054173,0.031154,0.014468,0.007688,0.004027,119.853096,2.265449,0.000000,0.228248,0.325297,0.227428,0.109997,0.055893,0.028256,0.011177,0.005985,0.005990,0.001729,152.990726,3.416790,0.000000,0.148139,0.254720,0.203403,0.141083,0.093112,0.054196,0.022261,0.008798,0.012261,0.062027,79.856926,0.968013,0.000264,0.156164,0.283206,0.228425,0.144618,0.085176,0.046425,0.019750,0.015039,0.002734,0.018198,105.462247,1.352016,0.000000,0.109346,0.256290,0.260907,0.173773,0.101536,0.050134,0.030129,0.008793,0.004860,0.004231,139.428085,3.707068,0.000000,0.143254,0.278181,0.242094,0.150480,0.078342,0.047068,0.017743,0.010627,0.004084,0.028126,157.500826,4.526285
old,0.000000,0.156941,0.289332,0.231546,0.145925,0.097417,0.044026,0.019435,0.008786,0.002981,0.003610,81.002245,0.866348,0.000000,0.183723,0.274783,0.193622,0.118141,0.061459,0.035041,0.011072,0.034579,0.002685,0.084894,99.701339,1.207033,0.000272,0.163971,0.283666,0.240843,0.159597,0.071878,0.035265,0.022511,0.012140,0.005069,0.004788,158.025149,3.067063,0.000000,0.175055,0.322732,0.252497,0.123600,0.076684,0.031799,0.008877,0.004377,0.002546,0.001834,154.268234,3.648676,0.000000,0.116991,0.255044,0.234100,0.179034,0.109113,0.057696,0.026606,0.013596,0.003751,0.004069,88.558282,1.170908,0.000000,0.189461,0.314416,0.226388,0.134525,0.060222,0.038001,0.020281,0.005828,0.005248,0.005629,108.171998,1.747867,0.000000,0.131492,0.283658,0.245375,0.170009,0.085919,0.035455,0.023610,0.011996,0.005959,0.006527,167.455309,4.626625,0.000000,0.144023,0.298071,0.259577,0.154705,0.067406,0.030361,0.019946,0.013147,0.005624,0.007141,173.334975,5.136333
old,0.000000,0.137920,0.318530,0.253098,0.148452,0.074452,0.033199,0.014697,0.011927,0.005165,0.002559,28.440740,1.060865,0.000000,0.194741,0.318222,0.229635,0.131011,0.064633,0.029758,0.015247,0.009912,0.004145,0.002696,36.403643,1.174938,0.000282,0.094478,0.215194,0.231100,0.185156,0.126983,0.077231,0.038107,0.019124,0.009167,0.003179,137.620715,2.737992,0.000000,0.104494,0.221731,0.227409,0.181028,0.127812,0.072747,0.035286,0.016717,0.007533,0.005242,166.497584,2.605977,0.000000,0.108470,0.252708,0.263224,0.176081,0.100501,0.054357,0.022197,0.013335,0.005041,0.004086,40.965202,1.421189,0.000000,0.194178,0.316637,0.212426,0.131954,0.076234,0.032793,0.015732,0.008220,0.006180,0.005646,39.073286,1.763674,0.000000,0.080056,0.209080,0.235159,0.178452,0.133790,0.088924,0.041594,0.016423,0.010567,0.005954,152.839186,4.260004,0.000000,0.068399,0.196371,0.224442,0.203689,0.134663,0.084196,0.054430,0.019542,0.009044,0.005224,179.058633,3.780742
young,0.000000,0.189417,0.308958,0.227222,0.130508,0.068467,0.036443,0.018525,0.011718,0.004500,0.004243,20.091045,0.764571,0.000000,0.224236,0.341671,0.228176,0.115220,0.055802,0.023244,0.006680,0.002156,0.000984,0.001830,16.123737,0.887473,0.000000,0.230764,0.328359,0.201528,0.126310,0.061333,0.025325,0.013450,0.007350,0.002821,0.002760,176.813054,2.280579,0.000000,0.149111,0.232888,0.178294,0.137316,0.192152,0.054189,0.028987,0.013165,0.009510,0.004389,106.022399,2.147154,0.000259,0.114408,0.241496,0.239819,0.177820,0.105618,0.052840,0.032745,0.020157,0.009374,0.005464,26.004147,0.968461,0.000000,0.112074,0.252977,0.214874,0.150279,0.114538,0.074512,0.022388,0.018264,0.015756,0.024337,19.442253,0.985313,0.000000,0.148997,0.272481,0.230697,0.143531,0.091871,0.059469,0.025688,0.014557,0.006746,0.005964,179.387121,3.045815,0.000274,0.140353,0.255474,0.218310,0.152024,0.109258,0.061513,0.036783,0.015837,0.006839,0.003335,136.705621,3.404047
old,0.000000,0.155745,0.314935,0.208629,0.148631,0.084725,0.050378,0.020259,0.009289,0.004325,0.003085,26.892178,1.798878,0.000000,0.148174,0.285569,0.242474,0.156107,0.081333,0.049815,0.021525,0.006261,0.005043,0.003699,107.023790,1.649113,0.000092,0.143534,0.248953,0.224253,0.181369,0.096925,0.048743,0.031040,0.014032,0.007451,0.003607,177.450750,3.390948,0.000000,0.132291,0.251967,0.243007,0.171521,0.109083,0.049070,0.026732,0.011488,0.002137,0.002703,179.464132,4.035044,0.000000,0.127558,0.247732,0.238984,0.157407,0.110607,0.059833,0.029783,0.012209,0.010767,0.005119,27.544957,2.149797,0.000000,0.111594,0.263195,0.238920,0.184185,0.101164,0.050835,0.027577,0.012208,0.005811,0.004511,131.976311,2.090138,0.000000,0.094364,0.201639,0.242747,0.194432,0.131948,0.083134,0.029358,0.011909,0.006025,0.004445,178.435927,4.772086,0.000000,0.083111,0.201870,0.232297,0.199065,0.128320,0.080639,0.040787,0.019667,0.009290,0.004953,179.196137,5.301844
old,0.000376,0.202366,0.308551,0.203681,0.130894,0.071633,0.047686,0.017993,0.008337,0.005107,0.003376,56.958035,1.034250,0.000000,0.147748,0.281551,0.242088,0.135072,0.091654,0.051048,0.023351,0.015898,0.008140,0.003451,50.574840,0.706973,0.000271,0.204673,0.293066,0.237510,0.132858,0.070114,0.030744,0.013262,0.007461,0.006310,0.003730,177.980175,2.860958,0.000000,0.232465,0.327129,0.224594,0.115272,0.054296,0.024121,0.011268,0.006721,0.002186,0.001948,139.953844,3.307344,0.000239,0.145093,0.288129,0.215796,0.134960,0.090986,0.061297,0.031784,0.016594,0.010142,0.004981,71.383681,1.329397,0.000000,0.128450,0.268970,0.232339,0.154773,0.089997,0.046567,0.037878,0.024777,0.010280,0.005969,60.728072,1.029746,0.000000,0.117696,0.248770,0.241253,0.167268,0.111356,0.054589,0.025960,0.011489,0.010014,0.011605,177.262449,3.785558,0.000293,0.139810,0.260773,0.220230,0.176425,0.112876,0.050343,0.018649,0.011217,0.005496,0.003889,147.835541,4.195271
old,0.000265,0.149096,0.282294,0.231565,0.159574,0.090050,0.042451,0.023167,0.012904,0.005042,0.003592,79.418498,0.870163,0.000000,0.225854,0.337899,0.215482,0.118854,0.059661,0.018740,0.012246,0.004961,0.002413,0.003891,9.539360,1.077804,0.000000,0.138917,0.277538,0.232225,0.152802,0.098590,0.047536,0.026426,0.014967,0.006291,0.004708,176.881138,2.594700,0.000000,0.174420,0.318815,0.217230,0.131067,0.081365,0.040242,0.018236,0.008996,0.006713,0.002917,174.645718,4.099133,0.000279,0.133804,0.266398,0.234766,0.162125,0.095290,0.052379,0.024536,0.016950,0.007514,0.005957,92.906129,1.278211,0.000000,0.167980,0.287805,0.242613,0.154854,0.072158,0.040762,0.020229,0.009928,0.002061,0.001610,13.511588,1.457169,0.000000,0.095411,0.213309,0.248806,0.159750,0.107133,0.072351,0.047933,0.033106,0.014180,0.008021,178.973212,3.433169,0.000000,0.123502,0.254050,0.217859,0.160084,0.110934,0.070981,0.033166,0.013417,0.008958,0.007051,179.228959,5.152393
old,0.000000,0.228923,0.368301,0.220569,0.106019,0.040216,0.016146,0.009419,0.005404,0.002516,0.002485,3.998089,0.759053,0.000000,0.146755,0.270421,0.253909,0.174551,0.081095,0.038959,0.016819,0.009293,0.004474,0.003725,4.652653,0.549616,0.000000,0.248092,0.350394,0.215651,0.095577,0.048333,0.022828,0.010604,0.004015,0.002401,0.002105,178.108053,3.921013,0.000000,0.269081,0.308000,0.195525,0.114217,0.059874,0.027457,0.011566,0.007184,0.003845,0.003250,160.124057,3.925087,0.000350,0.189341,0.333543,0.231925,0.136480,0.050705,0.023593,0.016270,0.007309,0.003532,0.006951,5.753928,1.136857,0.000000,0.118845,0.247812,0.224889,0.184815,0.117841,0.055463,0.024098,0.015549,0.009080,0.001608,7.799267,0.811240,0.000000,0.168144,0.344535,0.234042,0.134785,0.063486,0.031853,0.014093,0.004758,0.001301,0.003003,178.863534,5.292567,0.000000,0.221501,0.308446,0.206051,0.129058,0.077574,0.030677,0.012508,0.005965,0.004777,0.003444,162.912660,5.146359
young,0.000257,0.150451,0.275468,0.222220,0.163919,0.089656,0.049188,0.021932,0.016281,0.007634,0.002993,17.610948,0.867167,0.000000,0.170594,0.327920,0.222380,0.126340,0.077180,0.036277,0.017660,0.011485,0.005786,0.004379,14.605130,1.210662,0.000152,0.135620,0.265250,0.220654,0.160517,0.104616,0.056930,0.027013,0.016509,0.007484,0.005255,152.475367,2.789855,0.000000,0.156802,0.280579,0.242705,0.152017,0.084533,0.045880,0.019782,0.008685,0.005163,0.003856,118.233423,2.712870,0.000178,0.152372,0.283391,0.232257,0.149452,0.099501,0.041372,0.022012,0.011336,0.003711,0.004418,26.076459,1.400666,0.000000,0.113511,0.253320,0.251991,0.156486,0.100903,0.058662,0.034795,0.013388,0.010367,0.006576,22.386883,1.660659,0.000000,0.102443,0.249080,0.229368,0.181598,0.102497,0.075509,0.029399,0.016733,0.007991,0.005381,165.908550,4.491672,0.000000,0.101074,0.248322,0.247150,0.179517,0.092388,0.060629,0.034397,0.019928,0.011056,0.005539,148.547778,4.125327
young,0.000137,0.156162,0.313956,0.257210,0.134044,0.072574,0.034183,0.016754,0.008666,0.003386,0.002928,70.105576,0.571475,0.000000,0.184266,0.312476,0.249323,0.138537,0.060042,0.030022,0.013538,0.004447,0.004125,0.003226,30.651169,0.693641,0.000342,0.119862,0.245348,0.234192,0.155143,0.101348,0.061512,0.037643,0.028242,0.010285,0.006083,100.035152,1.469162,0.000000,0.141190,0.287973,0.211565,0.157421,0.105627,0.059454,0.021878,0.007496,0.004627,0.002768,178.956925,2.093054,0.000000,0.160660,0.288751,0.238058,0.147446,0.079216,0.042198,0.021157,0.010903,0.004922,0.006689,73.866956,0.841320,0.000000,0.158667,0.278441,0.261997,0.150375,0.078205,0.038748,0.015866,0.007667,0.004877,0.005157,45.509426,0.989486,0.000000,0.089276,0.200775,0.221234,0.176608,0.132088,0.076670,0.053034,0.026611,0.015332,0.008372,115.311020,2.183279,0.000000,0.109463,0.228805,0.205926,0.186749,0.118205,0.064896,0.051589,0.017796,0.009214,0.007358,176.719702,3.126996
