18,0.000264,0.135187,0.285259,0.274264,0.151343,0.078254,0.031841,0.018499,0.011475,0.008578,0.005036,127.777801,0.895753,0.000282,0.145082,0.283970,0.244050,0.141742,0.088062,0.051257,0.025769,0.011704,0.005312,0.002771,58.279942,1.208368,0.000000,0.084963,0.214221,0.239187,0.182863,0.120642,0.075975,0.041994,0.023813,0.011776,0.004564,37.425777,2.240445,0.000000,0.099280,0.216205,0.215826,0.187239,0.129657,0.073671,0.038681,0.023804,0.009657,0.005979,116.813586,3.590672
19,0.000000,0.086557,0.202964,0.234393,0.203304,0.125377,0.075045,0.038719,0.018187,0.010886,0.004568,7.923622,0.491140,0.000000,0.124844,0.274888,0.225137,0.153975,0.108086,0.052485,0.036114,0.011110,0.006660,0.006701,13.311188,0.612821,0.000000,0.140111,0.265787,0.244306,0.161884,0.089843,0.053215,0.022715,0.011556,0.005404,0.005179,27.780994,2.351362,0.000000,0.168234,0.327583,0.223353,0.123986,0.067123,0.042055,0.023537,0.011735,0.006204,0.006191,70.933820,3.808443
20,0.000000,0.153764,0.291770,0.243144,0.152307,0.092488,0.035592,0.014189,0.010659,0.002419,0.003668,22.577118,0.997985,0.000000,0.164946,0.304766,0.234428,0.137454,0.074388,0.044487,0.021229,0.010633,0.005020,0.002649,98.069162,1.394659,0.000000,0.076614,0.195118,0.231752,0.198425,0.134033,0.083259,0.043399,0.024252,0.008661,0.004488,87.216360,2.374189,0.000190,0.101794,0.243986,0.234127,0.194342,0.113536,0.060829,0.028762,0.015001,0.005783,0.001650,179.161106,3.508831
21,0.000000,0.123547,0.278332,0.243720,0.175537,0.090123,0.038179,0.021565,0.012362,0.011253,0.005381,132.176662,0.971698,0.000000,0.140108,0.292907,0.228871,0.150453,0.093889,0.047048,0.030637,0.011387,0.003008,0.001692,73.678073,0.947158,0.000000,0.103961,0.202828,0.216979,0.181182,0.118736,0.083587,0.043210,0.022116,0.012814,0.014586,39.785883,2.064913,0.000000,0.114762,0.239903,0.228091,0.177866,0.108542,0.068719,0.034462,0.017714,0.005398,0.004542,171.354071,2.850414
22,0.000000,0.201203,0.321006,0.228254,0.140318,0.056100,0.031671,0.011137,0.004487,0.002404,0.003421,15.629870,1.206743,0.000000,0.176776,0.291551,0.232292,0.139405,0.083691,0.040983,0.015406,0.011052,0.006032,0.002813,94.396941,1.434539,0.000000,0.072109,0.159010,0.213522,0.204947,0.151273,0.103010,0.058132,0.023464,0.008698,0.005833,150.451253,2.578222,0.000000,0.110433,0.301964,0.264322,0.150530,0.085899,0.048816,0.020507,0.007632,0.005603,0.004293,143.238459,4.523873
23,0.000426,0.135413,0.283312,0.252310,0.157764,0.079214,0.047343,0.023150,0.012206,0.004054,0.004807,13.788469,0.828994,0.000000,0.209733,0.286778,0.221079,0.124980,0.081653,0.039195,0.021199,0.008532,0.003099,0.003752,17.382652,1.072443,0.000000,0.170719,0.314031,0.238447,0.136049,0.069650,0.032969,0.016364,0.010372,0.006365,0.005034,126.042007,3.107543,0.000229,0.155438,0.295364,0.225096,0.153447,0.073092,0.051877,0.019540,0.013119,0.007619,0.005178,75.440035,2.957725
24,0.000000,0.141700,0.297266,0.238128,0.140255,0.080668,0.043320,0.029962,0.017553,0.006967,0.004181,27.792816,1.382424,0.000000,0.214349,0.339560,0.214603,0.114412,0.056693,0.023047,0.014914,0.009459,0.004586,0.008375,67.199191,1.781329,0.000000,0.104180,0.210639,0.241330,0.178857,0.124285,0.059017,0.039374,0.021296,0.014471,0.006550,115.190409,2.846101,0.000000,0.163819,0.285305,0.205443,0.144777,0.102941,0.055217,0.021803,0.013134,0.004563,0.002997,178.226350,4.074576
25,0.000350,0.149607,0.314917,0.240684,0.133212,0.071516,0.041533,0.019729,0.013691,0.011490,0.003271,16.192137,1.448442,0.000000,0.188368,0.326209,0.245803,0.133926,0.056187,0.024198,0.008341,0.007410,0.004623,0.004935,9.540203,1.882817,0.000000,0.126315,0.240396,0.213473,0.164469,0.103929,0.070945,0.044683,0.020130,0.010651,0.005008,153.487296,3.581585,0.000000,0.127170,0.238599,0.257423,0.171455,0.092043,0.044695,0.036371,0.017573,0.007721,0.006951,78.297270,4.083143
26,0.000000,0.199970,0.292872,0.179477,0.135496,0.082062,0.053299,0.028272,0.013356,0.010781,0.004415,8.480113,0.710252,0.000000,0.148954,0.308906,0.246060,0.161151,0.063217,0.034731,0.019583,0.009189,0.005576,0.002633,6.221582,0.709989,0.000000,0.144160,0.264010,0.242664,0.125510,0.090446,0.058410,0.036282,0.024084,0.008220,0.006214,114.253496,2.262988,0.000287,0.181809,0.274909,0.242904,0.139771,0.073968,0.041240,0.019827,0.013071,0.006526,0.005689,41.728064,3.227778
27,0.000000,0.174466,0.326356,0.218067,0.113568,0.079815,0.042679,0.025995,0.012194,0.003228,0.003632,9.354745,0.872591,0.000000,0.149154,0.287222,0.236676,0.134539,0.087267,0.046986,0.027070,0.016960,0.009701,0.004424,6.397385,0.842077,0.000000,0.086292,0.214085,0.230222,0.188951,0.142784,0.070068,0.034328,0.019532,0.008233,0.005506,179.765281,2.332861,0.000000,0.115738,0.242699,0.238125,0.179946,0.110448,0.050828,0.029228,0.016450,0.010887,0.005651,108.646002,3.256137
28,0.000000,0.164314,0.310295,0.246865,0.144280,0.080653,0.029158,0.012515,0.005427,0.003050,0.003443,23.364561,1.802746,0.000000,0.127477,0.264776,0.242545,0.173067,0.097397,0.050609,0.023842,0.012360,0.004260,0.003667,150.639691,1.858357,0.000000,0.159665,0.262001,0.226773,0.149420,0.087179,0.053767,0.023424,0.009863,0.009745,0.018162,170.624813,3.679665,0.000000,0.183686,0.294950,0.246634,0.132167,0.067929,0.035084,0.019972,0.010744,0.004523,0.004311,103.621233,6.327700
29,0.000000,0.187643,0.312376,0.211353,0.139098,0.077236,0.033603,0.019966,0.009188,0.005730,0.003807,8.548510,0.846023,0.000277,0.185083,0.290685,0.210192,0.131920,0.077551,0.048848,0.026421,0.014307,0.009865,0.004851,10.794464,0.852872,0.000000,0.120943,0.259658,0.241090,0.174412,0.101239,0.057400,0.026806,0.012838,0.002316,0.003299,105.148518,2.590109,0.000000,0.089832,0.234763,0.250137,0.186029,0.120141,0.055501,0.031906,0.019546,0.007483,0.004661,51.445840,3.300493
30,0.000271,0.120575,0.248663,0.250647,0.173248,0.103055,0.056071,0.025205,0.010190,0.006885,0.005188,17.111829,1.474797,0.000000,0.265058,0.330215,0.208560,0.103167,0.048206,0.024105,0.008062,0.006723,0.002872,0.003031,24.130736,1.951296,0.000000,0.083802,0.177095,0.224823,0.210174,0.137125,0.073280,0.043703,0.028064,0.013805,0.008129,46.283412,2.907157,0.000000,0.111227,0.244756,0.235335,0.170014,0.116926,0.065199,0.031746,0.015586,0.004922,0.004290,92.506706,5.026058
31,0.000000,0.114298,0.263092,0.233552,0.158477,0.100483,0.070835,0.032871,0.011469,0.009515,0.005409,15.283423,0.647516,0.000000,0.193921,0.308787,0.213609,0.136391,0.067500,0.045728,0.020634,0.006609,0.005250,0.001570,16.418389,0.800010,0.000000,0.137969,0.263773,0.221058,0.187553,0.102048,0.049424,0.021175,0.010837,0.003189,0.002975,119.766185,2.380370,0.000000,0.095973,0.238107,0.249755,0.185360,0.107392,0.071996,0.027891,0.013376,0.005930,0.004221,91.252712,2.679959
32,0.000311,0.161930,0.274154,0.255116,0.146125,0.085628,0.041026,0.017805,0.009790,0.004012,0.004103,45.223482,1.673270,0.000000,0.099838,0.223861,0.220908,0.183912,0.111968,0.071305,0.046709,0.023562,0.011691,0.006245,92.324840,1.645370,0.000000,0.093429,0.210665,0.246061,0.186849,0.145308,0.062144,0.029523,0.013523,0.008014,0.004484,145.970967,3.480814,0.000000,0.096229,0.197770,0.254081,0.189597,0.131402,0.073560,0.030812,0.015128,0.006410,0.005010,179.719081,5.911403
33,0.000000,0.279491,0.325093,0.194322,0.097918,0.055799,0.024349,0.009234,0.005437,0.003878,0.004480,149.484926,1.041423,0.000000,0.268987,0.313878,0.195377,0.105265,0.059203,0.025212,0.016201,0.008839,0.004665,0.002373,106.073087,1.278673,0.000000,0.111470,0.225816,0.234239,0.185092,0.116002,0.066376,0.030013,0.015459,0.010930,0.004601,141.642594,2.794411,0.000000,0.100882,0.202950,0.212502,0.175303,0.123810,0.090475,0.056791,0.023973,0.008901,0.004412,170.508952,3.593963
34,0.000000,0.124562,0.247769,0.239727,0.174801,0.107801,0.054256,0.028236,0.013964,0.004912,0.003973,132.353897,0.766312,0.000000,0.160605,0.283430,0.224796,0.151398,0.076928,0.045163,0.025699,0.016064,0.008946,0.006970,105.824484,0.870844,0.000000,0.117990,0.248237,0.254267,0.187124,0.108308,0.045370,0.019089,0.011614,0.004384,0.003616,175.101478,2.212724,0.000285,0.140417,0.249249,0.250434,0.162007,0.091834,0.049439,0.030607,0.015453,0.008355,0.001920,178.772015,3.138512
35,0.000000,0.102422,0.240269,0.267848,0.182256,0.099704,0.058475,0.028235,0.013062,0.006052,0.001677,83.041167,1.464646,0.000000,0.161168,0.292675,0.256778,0.147032,0.081131,0.038755,0.010271,0.005740,0.003851,0.002600,88.283380,1.866319,0.000000,0.134385,0.245336,0.234347,0.183836,0.098356,0.048877,0.029821,0.014568,0.006086,0.004387,179.396660,3.350847,0.000000,0.113464,0.244544,0.221798,0.176254,0.106719,0.059673,0.031141,0.012815,0.016536,0.017055,124.964594,3.887659
36,0.000000,0.110792,0.272570,0.215131,0.161053,0.103105,0.067672,0.032437,0.022312,0.010059,0.004868,17.925875,0.804191,0.000000,0.128909,0.291569,0.227734,0.158871,0.085786,0.046917,0.027419,0.013544,0.012705,0.006546,37.299844,1.048436,0.000000,0.102310,0.222901,0.235320,0.179841,0.127536,0.069898,0.034608,0.011826,0.007837,0.007924,106.646673,2.615519,0.000000,0.122121,0.246763,0.247158,0.180036,0.103397,0.050604,0.028436,0.009742,0.004896,0.006846,178.914415,3.878588
37,0.000218,0.147141,0.255580,0.223695,0.154369,0.095276,0.051013,0.034393,0.020586,0.009337,0.008391,11.544756,1.291719,0.000000,0.146706,0.279380,0.229337,0.147640,0.091936,0.052048,0.026535,0.014567,0.006794,0.005056,9.995512,1.423776,0.000000,0.108039,0.231806,0.270900,0.190990,0.101503,0.050925,0.022498,0.012636,0.007461,0.003243,84.342307,3.153735,0.000000,0.098643,0.218817,0.229872,0.178150,0.126120,0.074024,0.035973,0.022887,0.009598,0.005914,144.353218,4.101134
38,0.000000,0.146228,0.284486,0.259012,0.143202,0.079685,0.047167,0.019415,0.011164,0.005968,0.003673,39.452209,0.924908,0.000212,0.132677,0.263451,0.257987,0.151881,0.081355,0.060468,0.033161,0.011657,0.003218,0.003934,87.581191,0.910624,0.000000,0.127350,0.244431,0.226378,0.174319,0.093555,0.062709,0.034133,0.021430,0.008066,0.007628,169.394887,2.481504,0.000000,0.155794,0.305417,0.268825,0.144231,0.077739,0.021450,0.009948,0.008181,0.002804,0.005610,141.320212,3.664687
39,0.000000,0.155408,0.301491,0.220028,0.148648,0.084011,0.046148,0.019963,0.010107,0.007785,0.006413,19.268391,1.146106,0.000000,0.229336,0.341083,0.203169,0.111374,0.063998,0.024887,0.013154,0.006232,0.003650,0.003117,17.250390,1.454251,0.000267,0.074920,0.145328,0.157467,0.122138,0.086757,0.041713,0.015746,0.010613,0.118836,0.226217,106.382124,2.677955,0.000000,0.096203,0.224933,0.201249,0.170931,0.125346,0.082507,0.053183,0.023580,0.014189,0.007877,108.158504,3.056435
40,0.000317,0.091830,0.222145,0.243968,0.190945,0.111849,0.072932,0.033719,0.018007,0.007949,0.006341,74.757942,0.910006,0.000000,0.113389,0.282167,0.261193,0.172551,0.087713,0.043803,0.018177,0.010124,0.007068,0.003814,53.735130,1.154530,0.000000,0.150476,0.284795,0.228471,0.138228,0.068927,0.048367,0.019895,0.011981,0.021508,0.027351,91.203254,3.383624,0.000294,0.178456,0.311167,0.250139,0.131186,0.063589,0.037110,0.014942,0.006632,0.002940,0.003545,131.784205,5.119850
41,0.000000,0.112574,0.233177,0.237166,0.169047,0.109299,0.060432,0.039900,0.020397,0.011291,0.006716,75.057767,1.033414,0.000234,0.176807,0.320955,0.257761,0.119706,0.064628,0.032255,0.014581,0.006370,0.003323,0.003379,135.993984,1.410788,0.000000,0.175607,0.297385,0.220965,0.133334,0.085771,0.043926,0.025763,0.009067,0.004451,0.003731,178.675298,4.797337,0.000000,0.097065,0.249165,0.256767,0.187046,0.114306,0.055143,0.017743,0.013353,0.003764,0.005647,159.547838,5.960142
42,0.000000,0.221686,0.298884,0.209556,0.131422,0.076258,0.033809,0.015914,0.005674,0.003393,0.003402,24.393142,1.204791,0.000000,0.206676,0.305276,0.203905,0.114497,0.070289,0.049881,0.027270,0.011821,0.005587,0.004798,23.413919,1.402520,0.000000,0.115006,0.242021,0.230904,0.161888,0.115127,0.071007,0.032292,0.016757,0.009305,0.005692,179.604403,4.028062,0.000000,0.188214,0.319740,0.210391,0.122468,0.072748,0.040647,0.019591,0.011742,0.006514,0.007944,179.730695,5.861223
43,0.000000,0.142317,0.299934,0.214098,0.142035,0.095775,0.045502,0.034250,0.017082,0.005506,0.003501,7.502141,0.847512,0.000000,0.141198,0.271739,0.220230,0.150490,0.106614,0.045577,0.025539,0.020524,0.012148,0.005940,5.619375,0.634933,0.000000,0.117485,0.254010,0.252665,0.182767,0.091801,0.045615,0.031373,0.014567,0.004362,0.005354,102.385378,3.004252,0.000000,0.092308,0.201902,0.235960,0.165479,0.117795,0.078311,0.055318,0.026365,0.018362,0.008201,125.158793,3.540666
44,0.000000,0.177418,0.316485,0.219372,0.129810,0.067263,0.034491,0.023762,0.016429,0.009476,0.005494,69.822355,0.934307,0.000279,0.203901,0.342771,0.224444,0.116140,0.050602,0.034235,0.013418,0.007429,0.003300,0.003482,103.652038,1.071877,0.000455,0.084421,0.209463,0.246298,0.187252,0.122037,0.071579,0.040684,0.016746,0.013044,0.008021,44.608151,2.277959,0.000000,0.081185,0.222556,0.252742,0.188779,0.118453,0.069425,0.036823,0.019254,0.007698,0.003085,44.129524,2.614794
45,0.000000,0.148139,0.254720,0.203403,0.141083,0.093112,0.054196,0.022261,0.008798,0.012261,0.062027,79.856926,0.968013,0.000264,0.156164,0.283206,0.228425,0.144618,0.085176,0.046425,0.019750,0.015039,0.002734,0.018198,105.462247,1.352016,0.000000,0.109346,0.256290,0.260907,0.173773,0.101536,0.050134,0.030129,0.008793,0.004860,0.004231,139.428085,3.707068,0.000000,0.143254,0.278181,0.242094,0.150480,0.078342,0.047068,0.017743,0.010627,0.004084,0.028126,157.500826,4.526285
46,0.000000,0.116991,0.255044,0.234100,0.179034,0.109113,0.057696,0.026606,0.013596,0.003751,0.004069,88.558282,1.170908,0.000000,0.189461,0.314416,0.226388,0.134525,0.060222,0.038001,0.020281,0.005828,0.005248,0.005629,108.171998,1.747867,0.000000,0.131492,0.283658,0.245375,0.170009,0.085919,0.035455,0.023610,0.011996,0.005959,0.006527,167.455309,4.626625,0.000000,0.144023,0.298071,0.259577,0.154705,0.067406,0.030361,0.019946,0.013147,0.005624,0.007141,173.334975,5.136333
47,0.000000,0.108470,0.252708,0.263224,0.176081,0.100501,0.054357,0.022197,0.013335,0.005041,0.004086,40.965202,1.421189,0.000000,0.194178,0.316637,0.212426,0.131954,0.076234,0.032793,0.015732,0.008220,0.006180,0.005646,39.073286,1.763674,0.000000,0.080056,0.209080,0.235159,0.178452,0.133790,0.088924,0.041594,0.016423,0.010567,0.005954,152.839186,4.260004,0.000000,0.068399,0.196371,0.224442,0.203689,0.134663,0.084196,0.054430,0.019542,0.009044,0.005224,179.058633,3.780742
48,0.000259,0.114408,0.241496,0.239819,0.177820,0.105618,0.052840,0.032745,0.020157,0.009374,0.005464,26.004147,0.968461,0.000000,0.112074,0.252977,0.214874,0.150279,0.114538,0.074512,0.022388,0.018264,0.015756,0.024337,19.442253,0.985313,0.000000,0.148997,0.272481,0.230697,0.143531,0.091871,0.059469,0.025688,0.014557,0.006746,0.005964,179.387121,3.045815,0.000274,0.140353,0.255474,0.218310,0.152024,0.109258,0.061513,0.036783,0.015837,0.006839,0.003335,136.705621,3.404047
49,0.000000,0.127558,0.247732,0.238984,0.157407,0.110607,0.059833,0.029783,0.012209,0.010767,0.005119,27.544957,2.149797,0.000000,0.111594,0.263195,0.238920,0.184185,0.101164,0.050835,0.027577,0.012208,0.005811,0.004511,131.976311,2.090138,0.000000,0.094364,0.201639,0.242747,0.194432,0.131948,0.083134,0.029358,0.011909,0.006025,0.004445,178.435927,4.772086,0.000000,0.083111,0.201870,0.232297,0.199065,0.128320,0.080639,0.040787,0.019667,0.009290,0.004953,179.196137,5.301844
50,0.000239,0.145093,0.288129,0.215796,0.134960,0.090986,0.061297,0.031784,0.016594,0.010142,0.004981,71.383681,1.329397,0.000000,0.128450,0.268970,0.232339,0.154773,0.089997,0.046567,0.037878,0.024777,0.010280,0.005969,60.728072,1.029746,0.000000,0.117696,0.248770,0.241253,0.167268,0.111356,0.054589,0.025960,0.011489,0.010014,0.011605,177.262449,3.785558,0.000293,0.139810,0.260773,0.220230,0.176425,0.112876,0.050343,0.018649,0.011217,0.005496,0.003889,147.835541,4.195271
51,0.000279,0.133804,0.266398,0.234766,0.162125,0.095290,0.052379,0.024536,0.016950,0.007514,0.005957,92.906129,1.278211,0.000000,0.167980,0.287805,0.242613,0.154854,0.072158,0.040762,0.020229,0.009928,0.002061,0.001610,13.511588,1.457169,0.000000,0.095411,0.213309,0.248806,0.159750,0.107133,0.072351,0.047933,0.033106,0.014180,0.008021,178.973212,3.433169,0.000000,0.123502,0.254050,0.217859,0.160084,0.110934,0.070981,0.033166,0.013417,0.008958,0.007051,179.228959,5.152393
52,0.000350,0.189341,0.333543,0.231925,0.136480,0.050705,0.023593,0.016270,0.007309,0.003532,0.006951,5.753928,1.136857,0.000000,0.118845,0.247812,0.224889,0.184815,0.117841,0.055463,0.024098,0.015549,0.009080,0.001608,7.799267,0.811240,0.000000,0.168144,0.344535,0.234042,0.134785,0.063486,0.031853,0.014093,0.004758,0.001301,0.003003,178.863534,5.292567,0.000000,0.221501,0.308446,0.206051,0.129058,0.077574,0.030677,0.012508,0.005965,0.004777,0.003444,162.912660,5.146359
53,0.000178,0.152372,0.283391,0.232257,0.149452,0.099501,0.041372,0.022012,0.011336,0.003711,0.004418,26.076459,1.400666,0.000000,0.113511,0.253320,0.251991,0.156486,0.100903,0.058662,0.034795,0.013388,0.010367,0.006576,22.386883,1.660659,0.000000,0.102443,0.249080,0.229368,0.181598,0.102497,0.075509,0.029399,0.016733,0.007991,0.005381,165.908550,4.491672,0.000000,0.101074,0.248322,0.247150,0.179517,0.092388,0.060629,0.034397,0.019928,0.011056,0.005539,148.547778,4.125327
